date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:25	9636/9636	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jul%202024%2004:33:48%20GMT	https://demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.9.1.2	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min4485.js	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:26	3058/3058	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jul%202024%2004:33:48%20GMT	https://demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.1.2	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min457f.js	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:26	1720/1720	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jul%202024%2004:33:48%20GMT	https://demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.9.1.2	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.mina682.js	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:26	2467/2467	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jul%202024%2004:33:48%20GMT	https://demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=9.1.2	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min457f.js	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:27	90383/90383	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jul%202024%2011:18:28%20GMT	https://demo.bosathemes.com/rockway/wp-json/wp/v2/pages/1210	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-json/wp/v2/pages/1210.json	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:27	1220862/1220862	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jul%202024%2011:18:28%20GMT	https://demo.bosathemes.com/rockway/wp-json/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-json/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:28	2588/2588	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2023%20Jul%202024%2011:18:28%20GMT	https://demo.bosathemes.com/rockway/xmlrpc.php?rsd	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/xmlrpc0db0.php	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:28	2176/2176	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jul%202024%2011:18:29%20GMT	https://demo.bosathemes.com/rockway/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.bosathemes.com%2Frockway%2F	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-json/oembed/1.0/embedbc23.json	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:29	155614/155614	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:29%20GMT	https://demo.bosathemes.com/rockway/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:29	2334/2334	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Jul%202024%2011:18:30%20GMT	https://demo.bosathemes.com/rockway/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.bosathemes.com%2Frockway%2F&format=xml	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-json/oembed/1.0/embeddc1a	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:30	326628/326628	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20Jul%202024%2004:33:48%20GMT	https://demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/fonts/Inter-VariableFont_slnt,wght.woff2	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/fonts/Inter-VariableFont_slnt,wght.woff2	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:31	5796/5796	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Apr%202022%2004:45:46%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/03/rockway-fabicon-100x100.png	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/03/rockway-fabicon-100x100.png	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:31	146060/146060	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20Jul%202024%2004:33:48%20GMT	https://demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/fonts/cardo_normal_400.woff2	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/plugins/woocommerce/assets/fonts/cardo_normal_400.woff2	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:32	42517/42517	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Apr%202022%2004:45:46%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/03/rockway-fabicon-300x300.png	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/03/rockway-fabicon-300x300.png	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:32	1738/1738	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Apr%202022%2004:42:11%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/03/rockway-logo.png	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/03/rockway-logo.png	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:33	26923/26923	---MCZ	200	added ('OK')	text/css	date:Mon,%2015%20Jul%202024%2008:23:28%20GMT	https://demo.bosathemes.com/rockway/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css?ver=1721031808	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min7c88.css	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:33	197282/197282	---MCZ	200	added ('OK')	text/css	date:Mon,%2015%20Jul%202024%2008:23:28%20GMT	https://demo.bosathemes.com/rockway/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce.min.css?ver=1721031808	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce.min7c88.css	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:34	26732/26732	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:28%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/homepage.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/homepage.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:36	96206/96206	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:35%20GMT	https://demo.bosathemes.com/rockway/template-kit/about-us/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/about-us/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:36	23631/23631	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:18%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/about-us.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/about-us.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:37	155472/155472	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:35%20GMT	https://demo.bosathemes.com/rockway/template-kit/home/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/home/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:37	33289/33289	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:26%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/feature-album.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/feature-album.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:38	113081/113081	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:37%20GMT	https://demo.bosathemes.com/rockway/template-kit/song-collection/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/song-collection/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:38	90266/90266	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:38%20GMT	https://demo.bosathemes.com/rockway/template-kit/our-artist/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/our-artist/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:38	24912/24912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:41%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/song-collection.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/song-collection.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:39	91126/91126	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:39%20GMT	https://demo.bosathemes.com/rockway/template-kit/music-videos/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/music-videos/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:39	23857/23857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:32%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/our-artist.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/our-artist.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:39	94944/94944	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:39%20GMT	https://demo.bosathemes.com/rockway/template-kit/event-list/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/event-list/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:40	86103/86103	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:37%20GMT	https://demo.bosathemes.com/rockway/template-kit/feature-album/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/feature-album/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:40	27463/27463	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:30%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/music-videos.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/music-videos.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:40	87240/87240	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:40%20GMT	https://demo.bosathemes.com/rockway/template-kit/single-event/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/single-event/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:40	91562/91562	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:41%20GMT	https://demo.bosathemes.com/rockway/template-kit/gallery/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/gallery/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:41	21938/21938	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:25%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/event-list.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/event-list.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:41	90936/90936	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:41%20GMT	https://demo.bosathemes.com/rockway/template-kit/reviews/	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/template-kit/reviews/index.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:41	24373/24373	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:36%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/single-event.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/single-event.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:41	77335/77335	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:42%20GMT	https://demo.bosathemes.com/rockway/?elementor_library=404-page	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/index419c.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:42	28141/28141	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2006:08:27%20GMT	https://demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/gallery.jpg	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/wp-content/uploads/sites/26/2022/05/gallery.jpg	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
16:18:42	75602/75602	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2011:18:42%20GMT	https://demo.bosathemes.com/rockway/?elementor_library=single-page	C:/Users/Muhammad%20Raza/Desktop/Choi/Website/demo.bosathemes.com/rockway/index5b17.html	(from https://demo.bosathemes.com/rockway/?storefront=envato-elements)
